__time,/posePub_merged/header/seq,/posePub_merged/header/stamp,/posePub_merged/pose/orientation/pitch_deg,/posePub_merged/pose/orientation/roll_deg,/posePub_merged/pose/orientation/w,/posePub_merged/pose/orientation/x,/posePub_merged/pose/orientation/y,/posePub_merged/pose/orientation/yaw_deg,/posePub_merged/pose/orientation/z,/posePub_merged/pose/position/x,/posePub_merged/pose/position/y,/posePub_merged/pose/position/z
1617333645.040079,19062.000000000,1617333645.039624453,-0.283103717,1141.255182956,-0.860218227,-0.509214401,0.015705314,-3.054965789,0.021679439,-0.054725986,-4.959108829,0.000000000
1617333645.048037,19063.000000000,1617333645.047622919,-0.217123901,1141.552817260,-0.858888149,-0.511462331,0.015215989,-3.043521118,0.021847337,-0.054639373,-4.960245132,0.000000000
1617333645.057213,19064.000000000,1617333645.055634022,-0.181733567,1141.844577541,-0.857581794,-0.513656437,0.014949524,-3.030760160,0.021871684,-0.054541461,-4.961380482,0.000000000
1617333645.064207,19065.000000000,1617333645.063627243,-0.123473019,1142.132414201,-0.856283784,-0.515821636,0.014540973,-3.024515518,0.022049684,-0.054429989,-4.962500095,0.000000000
1617333645.071997,19066.000000000,1617333645.071624517,-0.104509329,1142.428944169,-0.854945421,-0.518040478,0.014420930,-3.016647158,0.022039013,-0.054314222,-4.963618755,0.000000000
1617333645.087299,19067.000000000,1617333645.079815626,-0.094818218,1142.734688895,-0.853560448,-0.520322561,0.014375982,-3.009706314,0.021992765,-0.054215100,-4.964764118,0.000000000
1617333645.088080,19068.000000000,1617333645.087629557,-0.094712493,1143.028097110,-0.852226496,-0.522507131,0.014404356,-3.003761995,0.021912158,-0.054151308,-4.965860367,0.000000000
1617333645.096748,19069.000000000,1617333645.095635414,-0.083224175,1143.317285870,-0.850905359,-0.524659455,0.014337327,-2.995686124,0.021868370,-0.054113574,-4.966978073,0.000000000
1617333645.104177,19070.000000000,1617333645.103673220,-0.032686321,1143.612871675,-0.849544227,-0.526863098,0.013997767,-2.991062956,0.022029409,-0.054097459,-4.968090534,0.000000000
1617333645.112011,19071.000000000,1617333645.111629963,0.029007191,1143.907872157,-0.848178804,-0.529061019,0.013570075,-2.985059858,0.022233699,-0.054075189,-4.969201565,0.000000000
1617333645.119960,19072.000000000,1617333645.119617462,0.099231263,1144.204340934,-0.846799672,-0.531267703,0.013078153,-2.978491837,0.022475531,-0.054046620,-4.970314026,0.000000000
1617333645.127968,19073.000000000,1617333645.127618074,0.176134085,1144.498816349,-0.845422983,-0.533457100,0.012538758,-2.972107985,0.022752717,-0.053999621,-4.971419334,0.000000000
1617333645.136196,19074.000000000,1617333645.135710239,0.250529255,1144.799861911,-0.844010353,-0.535690784,0.012009591,-2.963355934,0.023002960,-0.053945038,-4.972549438,0.000000000
1617333645.143930,19075.000000000,1617333645.143615007,0.311997486,1145.090276092,-0.842643261,-0.537839949,0.011571921,-2.954005726,0.023192134,-0.053905502,-4.973642826,0.000000000
1617333645.151956,19076.000000000,1617333645.151616096,0.359646779,1145.380533507,-0.841272950,-0.539981723,0.011245708,-2.946563379,0.023332590,-0.053885907,-4.974742413,0.000000000
1617333645.159930,19077.000000000,1617333645.159614325,0.394205442,1145.667612236,-0.839913845,-0.542094231,0.011020177,-2.940090861,0.023420345,-0.053896975,-4.975837231,0.000000000
1617333645.167997,19078.000000000,1617333645.167616606,0.429039677,1145.963291449,-0.838508666,-0.544266284,0.010788644,-2.932300503,0.023500226,-0.053932186,-4.976938725,0.000000000
1617333645.176404,19079.000000000,1617333645.175639868,0.459551973,1146.253682848,-0.837122798,-0.546394885,0.010611344,-2.929387748,0.023596978,-0.053987946,-4.978014469,0.000000000
1617333645.183928,19080.000000000,1617333645.183615923,0.495086654,1146.549801482,-0.835704207,-0.548562884,0.010375046,-2.921438927,0.023681559,-0.054041341,-4.979106426,0.000000000
1617333645.191898,19081.000000000,1617333645.191616058,0.531179029,1146.841280222,-0.834301770,-0.550693274,0.010144876,-2.915704642,0.023786731,-0.054087158,-4.980190277,0.000000000
1617333645.200092,19082.000000000,1617333645.199615479,0.568461556,1147.136152919,-0.832877636,-0.552845001,0.009898537,-2.908140575,0.023885371,-0.054125588,-4.981278419,0.000000000
1617333645.208079,19083.000000000,1617333645.207616091,0.603887570,1147.427911250,-0.831463456,-0.554970145,0.009662151,-2.899865663,0.023971552,-0.054149639,-4.982374668,0.000000000
1617333645.216283,19084.000000000,1617333645.215631485,0.619565774,1147.708434696,-0.830101490,-0.557007074,0.009571095,-2.892435223,0.023970181,-0.054183833,-4.983458042,0.000000000
1617333645.224038,19085.000000000,1617333645.223615885,0.603043479,1147.992445015,-0.828722358,-0.559060633,0.009717933,-2.885865775,0.023818297,-0.054233428,-4.984545708,0.000000000
1617333645.232016,19086.000000000,1617333645.231613636,0.586014126,1148.276274441,-0.827339232,-0.561109483,0.009866794,-2.879110874,0.023662031,-0.054286879,-4.985632896,0.000000000
1617333645.240305,19087.000000000,1617333645.239616394,0.573194960,1148.561927890,-0.825941622,-0.563168824,0.009979314,-2.871206624,0.023517413,-0.054349605,-4.986732006,0.000000000
1617333645.248036,19088.000000000,1617333645.247617245,0.586134343,1148.844586706,-0.824549377,-0.565207064,0.009908419,-2.863958160,0.023504367,-0.054404918,-4.987818241,0.000000000
1617333645.256518,19089.000000000,1617333645.255637646,0.601279554,1149.129471717,-0.823140621,-0.567258120,0.009823672,-2.857021528,0.023504777,-0.054459929,-4.988912106,0.000000000
1617333645.264055,19090.000000000,1617333645.263622999,0.614840342,1149.410861993,-0.821744263,-0.569280326,0.009755361,-2.851236815,0.023506446,-0.054501865,-4.989995480,0.000000000
1617333645.272062,19091.000000000,1617333645.271614790,0.612335165,1149.694978143,-0.820331752,-0.571316063,0.009805789,-2.846069919,0.023432713,-0.054528572,-4.991090298,0.000000000
1617333645.281137,19092.000000000,1617333645.280004740,0.606897798,1149.993057476,-0.818845272,-0.573447824,0.009867057,-2.838373772,0.023324931,-0.054550752,-4.992236614,0.000000000
1617333645.288033,19093.000000000,1617333645.287616491,0.596860410,1150.265926494,-0.817480922,-0.575395346,0.009948303,-2.829235328,0.023185795,-0.054569595,-4.993282318,0.000000000
1617333645.296523,19094.000000000,1617333645.295624495,0.584964727,1150.552198914,-0.816044629,-0.577434778,0.010046302,-2.820380421,0.023037890,-0.054594379,-4.994378567,0.000000000
1617333645.304034,19095.000000000,1617333645.303615093,0.575396222,1150.839584901,-0.814597189,-0.579478860,0.010126451,-2.811357602,0.022900110,-0.054619107,-4.995481968,0.000000000
1617333645.312025,19096.000000000,1617333645.311614752,0.572836326,1151.130409372,-0.813126028,-0.581544757,0.010158225,-2.802593028,0.022799157,-0.054640833,-4.996603489,0.000000000
1617333645.320100,19097.000000000,1617333645.319615841,0.596011132,1151.419624541,-0.811653614,-0.583599269,0.010009440,-2.794322984,0.022832854,-0.054655995,-4.997718334,0.000000000
1617333645.328084,19098.000000000,1617333645.327613354,0.629127585,1151.711725374,-0.810159862,-0.585671961,0.009786894,-2.785217108,0.022912083,-0.054660175,-4.998839855,0.000000000
1617333645.336346,19099.000000000,1617333645.335628748,0.664236052,1152.004820182,-0.808655322,-0.587747991,0.009548643,-2.775660492,0.022999540,-0.054652371,-4.999967098,0.000000000
1617333645.344111,19100.000000000,1617333645.343614101,0.700447121,1152.301943981,-0.807124436,-0.589848578,0.009306211,-2.766543583,0.023096807,-0.054645386,-5.001109600,0.000000000
1617333645.352029,19101.000000000,1617333645.351615429,0.731670243,1152.599031414,-0.805589259,-0.591944218,0.009094929,-2.756558379,0.023163628,-0.054643530,-5.002254963,0.000000000
1617333645.359959,19102.000000000,1617333645.359617472,0.758568842,1152.898660500,-0.804035664,-0.594052851,0.008928772,-2.749244632,0.023227837,-0.054648452,-5.003412247,0.000000000
1617333645.368002,19103.000000000,1617333645.367616653,0.789270962,1153.196818968,-0.802483857,-0.596147656,0.008725716,-2.739940377,0.023299022,-0.054650344,-5.004560947,0.000000000
1617333645.376718,19104.000000000,1617333645.375631571,0.821286039,1153.498544365,-0.800907552,-0.598263383,0.008519328,-2.731534144,0.023384282,-0.054656543,-5.005720615,0.000000000
1617333645.383950,19105.000000000,1617333645.383620024,0.860576944,1153.805021939,-0.799299777,-0.600409031,0.008254261,-2.721334082,0.023496035,-0.054668587,-5.006880283,0.000000000
1617333645.391997,19106.000000000,1617333645.391617298,0.898144210,1154.109742187,-0.797695816,-0.602537811,0.007999310,-2.710719041,0.023597546,-0.054682977,-5.008038044,0.000000000
1617333645.400057,19107.000000000,1617333645.399615288,0.941122486,1154.417216362,-0.796070218,-0.604681849,0.007718538,-2.702114979,0.023742899,-0.054691788,-5.009192944,0.000000000
1617333645.408088,19108.000000000,1617333645.407622814,0.979772333,1154.717375838,-0.794477522,-0.606769919,0.007487966,-2.697451727,0.023894817,-0.054697704,-5.010333061,0.000000000
1617333645.416922,19109.000000000,1617333645.415626049,1.018028503,1155.021498868,-0.792859256,-0.608881354,0.007236262,-2.687982504,0.024012506,-0.054697793,-5.011494160,0.000000000
1617333645.423942,19110.000000000,1617333645.423618317,1.048647320,1155.322444305,-0.791253865,-0.610965610,0.007033251,-2.677749847,0.024085922,-0.054709449,-5.012649536,0.000000000
1617333645.431947,19111.000000000,1617333645.431615829,1.084715799,1155.627245750,-0.789621353,-0.613072753,0.006793624,-2.667461223,0.024189094,-0.054722361,-5.013806820,0.000000000
1617333645.440040,19112.000000000,1617333645.439617634,1.086896956,1155.955024696,-0.787865818,-0.615329623,0.006803681,-2.659247713,0.024124797,-0.054741640,-5.014956951,0.000000000
1617333645.448211,19113.000000000,1617333645.447616339,1.074588590,1156.254381255,-0.786259234,-0.617384791,0.006921474,-2.653737226,0.024002858,-0.054764569,-5.016103268,0.000000000
1617333645.457632,19114.000000000,1617333645.455627203,1.092173827,1156.559495297,-0.784610868,-0.619478405,0.006820130,-2.645453520,0.024022633,-0.054789849,-5.017253399,0.000000000
1617333645.463965,19115.000000000,1617333645.463618994,1.115494758,1156.885926487,-0.782840490,-0.621713996,0.006680548,-2.636493697,0.024068356,-0.054802932,-5.018398762,0.000000000
1617333645.472108,19116.000000000,1617333645.471620560,1.114075579,1157.218421674,-0.781035841,-0.623983324,0.006698867,-2.625261015,0.023964586,-0.054816030,-5.019563198,0.000000000
1617333645.479950,19117.000000000,1617333645.479617357,1.114701791,1157.547132110,-0.779244542,-0.626221836,0.006713958,-2.616227722,0.023887265,-0.054826569,-5.020714283,0.000000000
1617333645.487955,19118.000000000,1617333645.487614632,1.100745312,1157.854796101,-0.777564824,-0.628310800,0.006824816,-2.607475759,0.023733282,-0.054825138,-5.021866322,0.000000000
1617333645.496342,19119.000000000,1617333645.495621920,1.093266596,1158.181186221,-0.775775075,-0.630522668,0.006899580,-2.599578305,0.023619153,-0.054828998,-5.023017883,0.000000000
1617333645.503950,19120.000000000,1617333645.503616810,1.089729828,1158.510708398,-0.773961306,-0.632751107,0.006940162,-2.590304991,0.023517063,-0.054821271,-5.024179459,0.000000000
1617333645.511922,19121.000000000,1617333645.511615992,1.093758809,1158.837530579,-0.772155046,-0.634957016,0.006918986,-2.579285054,0.023445232,-0.054818988,-5.025324821,0.000000000
1617333645.519982,19122.000000000,1617333645.519617081,1.093433004,1159.162280524,-0.770354331,-0.637143254,0.006940535,-2.570821586,0.023366824,-0.054813854,-5.026466370,0.000000000
1617333645.527914,19123.000000000,1617333645.527617455,1.136278353,1159.482823897,-0.768562973,-0.639300346,0.006661478,-2.560617996,0.023517787,-0.054806281,-5.027615547,0.000000000
1617333645.536238,19124.000000000,1617333645.535635948,1.183276963,1159.789073541,-0.766844988,-0.641357064,0.006345032,-2.549068673,0.023685515,-0.054791197,-5.028751373,0.000000000
1617333645.544029,19125.000000000,1617333645.543617964,1.228219823,1160.104699502,-0.765069187,-0.643471420,0.006045016,-2.537484338,0.023842834,-0.054784063,-5.029895306,0.000000000
1617333645.552179,19126.000000000,1617333645.551619768,1.275890814,1160.416202030,-0.763310194,-0.645553470,0.005726625,-2.525855963,0.024017256,-0.054768167,-5.031036377,0.000000000
1617333645.559949,19127.000000000,1617333645.559616566,1.319974330,1160.715598648,-0.761614323,-0.647549689,0.005436046,-2.515204455,0.024180382,-0.054753385,-5.032163143,0.000000000
1617333645.567926,19128.000000000,1617333645.567615032,1.356518290,1161.007741577,-0.759955883,-0.649492681,0.005194998,-2.504580641,0.024302993,-0.054745845,-5.033277512,0.000000000
1617333645.575972,19129.000000000,1617333645.575628042,1.398945424,1161.310117910,-0.758233309,-0.651499510,0.004911063,-2.492763371,0.024452075,-0.054741867,-5.034407139,0.000000000
1617333645.583943,19130.000000000,1617333645.583617926,1.440810389,1161.610844431,-0.756514609,-0.653490603,0.004637944,-2.482109436,0.024607364,-0.054738104,-5.035532951,0.000000000
1617333645.592081,19131.000000000,1617333645.591618299,1.479355306,1161.908605463,-0.754807770,-0.655457139,0.004399073,-2.473581321,0.024759388,-0.054739092,-5.036656857,0.000000000
1617333645.599956,19132.000000000,1617333645.599615812,1.509272902,1162.204737165,-0.753108025,-0.657408059,0.004190013,-2.460279588,0.024832042,-0.054737519,-5.037796021,0.000000000
1617333645.607923,19133.000000000,1617333645.607614994,1.542636021,1162.497094732,-0.751423120,-0.659329772,0.003986769,-2.451989641,0.024958748,-0.054737084,-5.038913250,0.000000000
1617333645.616364,19134.000000000,1617333645.615619183,1.575981984,1162.792512601,-0.749716103,-0.661267161,0.003771843,-2.441422723,0.025071554,-0.054735389,-5.040044308,0.000000000
1617333645.623935,19135.000000000,1617333645.623616219,1.616220302,1163.090841252,-0.747985899,-0.663219452,0.003508903,-2.430121476,0.025220612,-0.054729167,-5.041170597,0.000000000
1617333645.632064,19136.000000000,1617333645.631620884,1.642902054,1163.384655687,-0.746279478,-0.665136933,0.003340353,-2.419897233,0.025299715,-0.054731589,-5.042301655,0.000000000
1617333645.639955,19137.000000000,1617333645.639617920,1.641009594,1163.679018863,-0.744571328,-0.667052031,0.003351873,-2.408600131,0.025206639,-0.054738108,-5.043436050,0.000000000
1617333645.647961,19138.000000000,1617333645.647614241,1.622986951,1163.982801044,-0.742806852,-0.669022918,0.003464562,-2.396437268,0.025013668,-0.054747265,-5.044567585,0.000000000
1617333645.656349,19139.000000000,1617333645.655627012,1.610024863,1164.305471586,-0.740925193,-0.671111524,0.003554387,-2.385432463,0.024856795,-0.054757807,-5.045711040,0.000000000
1617333645.663968,19140.000000000,1617333645.663621426,1.597657233,1164.623659374,-0.739064097,-0.673166037,0.003632916,-2.373467964,0.024697058,-0.054760277,-5.046840191,0.000000000
1617333645.672116,19141.000000000,1617333645.671629667,1.589929787,1164.940464560,-0.737205029,-0.675206780,0.003662931,-2.358535047,0.024545347,-0.054755773,-5.047960281,0.000000000
1617333645.679960,19142.000000000,1617333645.679617405,1.580018515,1165.253916111,-0.735359848,-0.677220643,0.003725405,-2.346979991,0.024402546,-0.054746807,-5.049073696,0.000000000
1617333645.688416,19143.000000000,1617333645.687617540,1.569193252,1165.562034276,-0.733540833,-0.679195285,0.003795819,-2.336094553,0.024258636,-0.054727439,-5.050183773,0.000000000
1617333645.696352,19144.000000000,1617333645.695623398,1.559443126,1165.861018342,-0.731770456,-0.681106746,0.003859504,-2.325681776,0.024124237,-0.054698449,-5.051299095,0.000000000
1617333645.704036,19145.000000000,1617333645.703615904,1.560672258,1166.151627476,-0.730042994,-0.682960808,0.003842958,-2.313957083,0.024046997,-0.054663554,-5.052412510,0.000000000
1617333645.712206,19146.000000000,1617333645.711618185,1.567803032,1166.443506382,-0.728302479,-0.684818923,0.003776698,-2.300210116,0.023992350,-0.054622944,-5.053535938,0.000000000
1617333645.720091,19147.000000000,1617333645.719619513,1.579863381,1166.732001721,-0.726575613,-0.686651170,0.003701820,-2.290403922,0.023992814,-0.054575879,-5.054647923,0.000000000
1617333645.728149,19148.000000000,1617333645.727617741,1.616505414,1167.026514522,-0.724803090,-0.688518226,0.003468618,-2.279924437,0.024136972,-0.054529447,-5.055785179,0.000000000
1617333645.737633,19149.000000000,1617333645.735639572,1.657615851,1167.322546284,-0.723015785,-0.690390289,0.003201625,-2.268337504,0.024302356,-0.054472648,-5.056927681,0.000000000
1617333645.743993,19150.000000000,1617333645.743619204,1.702842559,1167.616161568,-0.721237957,-0.692242563,0.002890725,-2.253713500,0.024475075,-0.054411899,-5.058058262,0.000000000
1617333645.756332,19151.000000000,1617333645.751622915,1.748144838,1167.916446336,-0.719414830,-0.694132030,0.002587278,-2.240011478,0.024655644,-0.054344282,-5.059217930,0.000000000
1617333645.760244,19152.000000000,1617333645.759621859,1.796483008,1168.216138682,-0.717589080,-0.696012676,0.002276388,-2.228077793,0.024867475,-0.054275751,-5.060371876,0.000000000
1617333645.767970,19153.000000000,1617333645.767617464,1.839974234,1168.514472982,-0.715767682,-0.697879851,0.001999970,-2.216693748,0.025055058,-0.054220717,-5.061521053,0.000000000
1617333645.776233,19154.000000000,1617333645.775630713,1.887474134,1168.818575844,-0.713905513,-0.699778080,0.001692200,-2.203897098,0.025259821,-0.054170918,-5.062687397,0.000000000
1617333645.784056,19155.000000000,1617333645.783621073,1.936185104,1169.124479298,-0.712026954,-0.701682329,0.001377621,-2.190972683,0.025472984,-0.054124083,-5.063860893,0.000000000
1617333645.792330,19156.000000000,1617333645.791616440,1.987540938,1169.435952079,-0.710108161,-0.703615904,0.001058308,-2.179557110,0.025713531,-0.054089002,-5.065047264,0.000000000
1617333645.800043,19157.000000000,1617333645.799618244,2.043431216,1169.751739524,-0.708156705,-0.705570757,0.000706911,-2.167111875,0.025977509,-0.054050714,-5.066246033,0.000000000
1617333645.808017,19158.000000000,1617333645.807617426,2.096347224,1170.067670441,-0.706199527,-0.707520783,0.000375206,-2.154642406,0.026225111,-0.054017540,-5.067445755,0.000000000
1617333645.816044,19159.000000000,1617333645.815617323,2.143167744,1170.385316684,-0.704228103,-0.709475696,0.000071314,-2.140324772,0.026425662,-0.053984586,-5.068664074,0.000000000
1617333645.824127,19160.000000000,1617333645.823627949,2.183360636,1170.703149645,-0.702251434,-0.711426139,-0.000185304,-2.126887708,0.026592376,-0.053945906,-5.069891930,0.000000000
1617333645.832411,19161.000000000,1617333645.831637859,2.215986303,1171.023249164,-0.700256944,-0.713384748,-0.000395319,-2.113269270,0.026712535,-0.053916723,-5.071131706,0.000000000
1617333645.840384,19162.000000000,1617333645.839628935,2.238633523,1171.345963792,-0.698243797,-0.715353787,-0.000562107,-2.096622447,0.026753390,-0.053898729,-5.072395325,0.000000000
1617333645.848254,19163.000000000,1617333645.847625971,2.245107597,1171.674782496,-0.696189404,-0.717354238,-0.000598541,-2.084826517,0.026723726,-0.053893808,-5.073675156,0.000000000
1617333645.856791,19164.000000000,1617333645.855648518,2.268423112,1172.011673192,-0.694075406,-0.719397485,-0.000752867,-2.070240725,0.026783297,-0.053893924,-5.074983120,0.000000000
1617333645.864235,19165.000000000,1617333645.863626957,2.290216762,1172.352927814,-0.691928804,-0.721460760,-0.000911101,-2.053356070,0.026820583,-0.053908281,-5.076308727,0.000000000
1617333645.872212,19166.000000000,1617333645.871627331,2.317327158,1172.699168903,-0.689743102,-0.723547518,-0.001092183,-2.037705488,0.026900074,-0.053917862,-5.077653408,0.000000000
1617333645.880210,19167.000000000,1617333645.879623652,2.343341725,1173.056945228,-0.687478304,-0.725696743,-0.001264493,-2.021897183,0.026973147,-0.053928208,-5.079046249,0.000000000
1617333645.888060,19168.000000000,1617333645.887626886,2.370195153,1173.419867906,-0.685174167,-0.727869570,-0.001445568,-2.005237443,0.027047858,-0.053939864,-5.080460072,0.000000000
1617333645.896164,19169.000000000,1617333645.895645142,2.393315742,1173.791054810,-0.682810783,-0.730084300,-0.001587412,-1.990861659,0.027113942,-0.053947724,-5.081910133,0.000000000
1617333645.904064,19170.000000000,1617333645.903625250,2.411437396,1174.170604883,-0.680387735,-0.732341111,-0.001690901,-1.977464092,0.027155237,-0.053965490,-5.083396435,0.000000000
1617333645.912037,19171.000000000,1617333645.911625862,2.412661792,1174.563015547,-0.677879691,-0.734666586,-0.001712702,-1.960688117,0.027069477,-0.053985350,-5.084937096,0.000000000
1617333645.920097,19172.000000000,1617333645.919625998,2.411296305,1174.963032327,-0.675314963,-0.737028182,-0.001712002,-1.944851458,0.026973182,-0.054006521,-5.086509705,0.000000000
1617333645.928048,19173.000000000,1617333645.927625895,2.409834381,1175.380786467,-0.672627807,-0.739485025,-0.001711650,-1.928335745,0.026872873,-0.054028876,-5.088156700,0.000000000
1617333645.936413,19174.000000000,1617333645.935631514,2.404020481,1175.808771154,-0.669866800,-0.741991997,-0.001694031,-1.910301719,0.026736036,-0.054056376,-5.089845657,0.000000000
1617333645.944081,19175.000000000,1617333645.943625212,2.404415722,1176.248145677,-0.667021453,-0.744554639,-0.001724655,-1.890163485,0.026627678,-0.054071289,-5.091584206,0.000000000
1617333645.952056,19176.000000000,1617333645.951628685,2.398468682,1176.696874791,-0.664107382,-0.747160852,-0.001733846,-1.867469814,0.026463958,-0.054089401,-5.093361378,0.000000000
1617333645.960099,19177.000000000,1617333645.959624052,2.395261049,1177.148934351,-0.661159754,-0.749774814,-0.001732821,-1.848838011,0.026342118,-0.054084200,-5.095151424,0.000000000
1617333645.968049,19178.000000000,1617333645.967625856,2.437785676,1177.673449975,-0.657715976,-0.752791047,-0.001987851,-1.828842748,0.026514204,-0.054070443,-5.096948147,0.000000000
1617333645.976268,19179.000000000,1617333645.975626707,2.476598289,1178.199771210,-0.654247761,-0.755801499,-0.002236094,-1.806362207,0.026650542,-0.054037903,-5.098745823,0.000000000
1617333645.984077,19180.000000000,1617333645.983628035,2.514383249,1178.728804419,-0.650748253,-0.758811414,-0.002477977,-1.783680398,0.026781838,-0.053999815,-5.100551605,0.000000000
1617333645.992041,19181.000000000,1617333645.991626978,2.528431454,1179.256616762,-0.647249460,-0.761799276,-0.002616598,-1.756214411,0.026731169,-0.053950258,-5.102354527,0.000000000
1617333646.000083,19182.000000000,1617333645.999625683,2.538859082,1179.782360836,-0.643750668,-0.764759600,-0.002710375,-1.732566662,0.026679596,-0.053915739,-5.104149818,0.000000000
1617333646.008044,19183.000000000,1617333646.007624626,2.547838332,1180.310383401,-0.640223205,-0.767716646,-0.002790464,-1.709752384,0.026624462,-0.053888604,-5.105951786,0.000000000
1617333646.016275,19184.000000000,1617333646.015685320,2.595273279,1180.839472580,-0.636666119,-0.770660758,-0.003075294,-1.688336519,0.026836917,-0.053870425,-5.107766151,0.000000000
1617333646.023931,19185.000000000,1617333646.023617029,2.651604265,1181.352448095,-0.633202672,-0.773498237,-0.003426191,-1.664701501,0.027099840,-0.053856168,-5.109539032,0.000000000
1617333646.031908,19186.000000000,1617333646.031617403,2.715385780,1181.867069423,-0.629713476,-0.776328385,-0.003806266,-1.642410013,0.027424324,-0.053851739,-5.111331463,0.000000000
1617333646.039952,19187.000000000,1617333646.039618015,2.787779524,1182.375943196,-0.626248777,-0.779110134,-0.004235942,-1.619535779,0.027807884,-0.053838577,-5.113116741,0.000000000
1617333646.047908,19188.000000000,1617333646.047575235,2.864274563,1182.880524517,-0.622799814,-0.781852245,-0.004678913,-1.597647063,0.028228937,-0.053817194,-5.114893436,0.000000000
1617333646.056562,19189.000000000,1617333646.055637360,2.934918173,1183.394008978,-0.619279325,-0.784627259,-0.005088675,-1.575129081,0.028611369,-0.053795736,-5.116683006,0.000000000
1617333646.063935,19190.000000000,1617333646.063620567,3.000408550,1183.906367608,-0.615755320,-0.787380457,-0.005466789,-1.552737380,0.028963264,-0.053793408,-5.118469238,0.000000000
1617333646.071906,19191.000000000,1617333646.071615696,3.058277232,1184.419466891,-0.612216055,-0.790122151,-0.005810197,-1.528996668,0.029259408,-0.053804792,-5.120249271,0.000000000
1617333646.079917,19192.000000000,1617333646.079614401,3.106580084,1184.934292742,-0.608655035,-0.792857826,-0.006104385,-1.504585825,0.029489582,-0.053833183,-5.122030258,0.000000000
1617333646.087924,19193.000000000,1617333646.087616920,3.140258041,1185.450114243,-0.605078220,-0.795584202,-0.006316930,-1.480481057,0.029623173,-0.053884771,-5.123802662,0.000000000
1617333646.096011,19194.000000000,1617333646.095624924,3.169133927,1185.964946519,-0.601497233,-0.798289657,-0.006503870,-1.456310786,0.029725436,-0.053943723,-5.125569344,0.000000000
1617333646.103934,19195.000000000,1617333646.103616476,3.185811029,1186.475699656,-0.597934842,-0.800959408,-0.006607018,-1.435050806,0.029759705,-0.054007661,-5.127314568,0.000000000
1617333646.111907,19196.000000000,1617333646.111616373,3.190728254,1186.988456994,-0.594350040,-0.803624928,-0.006669567,-1.410774181,0.029697524,-0.054075032,-5.129062653,0.000000000
1617333646.120407,19197.000000000,1617333646.119733095,3.174349637,1187.497604978,-0.590782940,-0.806258678,-0.006606615,-1.388945897,0.029499147,-0.054132186,-5.130801201,0.000000000
1617333646.128069,19198.000000000,1617333646.127620459,3.154467782,1187.979423804,-0.587397933,-0.808736920,-0.006539360,-1.366438918,0.029271044,-0.054187272,-5.132450581,0.000000000
1617333646.136497,19199.000000000,1617333646.135850668,3.129629808,1188.476272046,-0.583896995,-0.811278284,-0.006439924,-1.344656618,0.029012369,-0.054233197,-5.134155750,0.000000000
1617333646.144092,19200.000000000,1617333646.143620491,3.103274291,1188.937021019,-0.580641508,-0.813621819,-0.006341150,-1.323306150,0.028742801,-0.054278985,-5.135739803,0.000000000
1617333646.152049,19201.000000000,1617333646.151618481,3.075194514,1189.406295361,-0.577316344,-0.815995395,-0.006239389,-1.301175762,0.028457170,-0.054329935,-5.137353897,0.000000000
1617333646.160083,19202.000000000,1617333646.159616470,3.051404389,1189.862368188,-0.574074507,-0.818288684,-0.006159279,-1.279822457,0.028204992,-0.054379147,-5.138923645,0.000000000
1617333646.167983,19203.000000000,1617333646.167618036,3.029067214,1190.308643074,-0.570892870,-0.820520163,-0.006078145,-1.260251873,0.027971389,-0.054433156,-5.140460014,0.000000000
1617333646.176120,19204.000000000,1617333646.175616980,3.010630526,1190.751224052,-0.567728996,-0.822720230,-0.006043770,-1.237253257,0.027748397,-0.054480851,-5.141983509,0.000000000
1617333646.184028,19205.000000000,1617333646.183620214,2.997755411,1191.183381620,-0.564630032,-0.824856102,-0.006027974,-1.216083376,0.027574040,-0.054517012,-5.143472195,0.000000000
1617333646.191933,19206.000000000,1617333646.191617012,2.986288988,1191.602329302,-0.561618030,-0.826915383,-0.006023614,-1.194918105,0.027409451,-0.054547213,-5.144917488,0.000000000
1617333646.200121,19207.000000000,1617333646.199616671,2.979836042,1192.011670582,-0.558666587,-0.828916192,-0.006036591,-1.175230716,0.027288152,-0.054570034,-5.146331310,0.000000000
1617333646.207952,19208.000000000,1617333646.207617521,2.989339777,1192.411242189,-0.555775762,-0.830856800,-0.006134248,-1.154995911,0.027279779,-0.054595154,-5.147712708,0.000000000
1617333646.216142,19209.000000000,1617333646.215649605,2.999391947,1192.800308919,-0.552954137,-0.832736492,-0.006229763,-1.135781869,0.027280755,-0.054625828,-5.149059772,0.000000000
1617333646.224023,19210.000000000,1617333646.223619461,3.006617732,1193.185503772,-0.550155222,-0.834588349,-0.006321250,-1.115391442,0.027256256,-0.054663185,-5.150393486,0.000000000
1617333646.232015,19211.000000000,1617333646.231618166,3.013785063,1193.558225951,-0.547440648,-0.836371303,-0.006400116,-1.097129864,0.027241725,-0.054705568,-5.151686668,0.000000000
1617333646.240016,19212.000000000,1617333646.239616156,3.024178559,1193.930672121,-0.544721365,-0.838143706,-0.006484132,-1.080293161,0.027258344,-0.054746151,-5.152979374,0.000000000
1617333646.248049,19213.000000000,1617333646.247620106,3.038624224,1194.292476626,-0.542073667,-0.839856267,-0.006592892,-1.063037659,0.027302895,-0.054783393,-5.154239178,0.000000000
