__time,/camera/pose/header/seq,/camera/pose/header/stamp,/camera/pose/pose/orientation/pitch_deg,/camera/pose/pose/orientation/roll_deg,/camera/pose/pose/orientation/w,/camera/pose/pose/orientation/x,/camera/pose/pose/orientation/y,/camera/pose/pose/orientation/yaw_deg,/camera/pose/pose/orientation/z,/camera/pose/pose/position/x,/camera/pose/pose/position/y,/camera/pose/pose/position/z
1617333602.927077,20241.000000000,1617333602.926523209,0.024079967,-1.523236018,0.999911010,-0.013292095,0.000225754,-0.134791877,-0.001173384,0.001941293,-0.000186053,-0.001106011
1617333602.932098,20242.000000000,1617333602.931537151,0.020691951,-1.523610223,0.999910891,-0.013295393,0.000196285,-0.135571153,-0.001180576,0.001954519,-0.000182273,-0.001093843
1617333602.937312,20243.000000000,1617333602.936732054,0.016386758,-1.523099283,0.999911010,-0.013290983,0.000158403,-0.132897773,-0.001157749,0.001966068,-0.000177998,-0.001080098
1617333602.941895,20244.000000000,1617333602.941387892,0.011394190,-1.518026632,0.999911547,-0.013246767,0.000115057,-0.135228507,-0.001178670,0.001945430,-0.000180739,-0.001162185
1617333602.946905,20245.000000000,1617333602.946412086,0.009040530,-1.517103822,0.999911726,-0.013238740,0.000094500,-0.135147945,-0.001178240,0.001945775,-0.000177158,-0.001159668
1617333602.952169,20246.000000000,1617333602.951436043,0.006722125,-1.517382050,0.999911726,-0.013241193,0.000074039,-0.133125746,-0.001160863,0.001943461,-0.000173040,-0.001156681
1617333602.958182,20247.000000000,1617333602.957356691,0.004224041,-1.517032429,0.999911785,-0.013238168,0.000052156,-0.132414422,-0.001154944,0.001943638,-0.000168447,-0.001156725
1617333602.962500,20248.000000000,1617333602.961684942,0.001801280,-1.517726221,0.999911666,-0.013244246,0.000031065,-0.132786403,-0.001158470,0.001942975,-0.000163287,-0.001154341
1617333602.967249,20249.000000000,1617333602.966419935,-0.000262228,-1.517421193,0.999911666,-0.013241605,0.000013107,-0.133228528,-0.001162566,0.001940685,-0.000157661,-0.001151090
1617333602.972754,20250.000000000,1617333602.972005367,-0.001131993,-1.517884696,0.999911606,-0.013245658,0.000005391,-0.132089053,-0.001152724,0.001938078,-0.000151532,-0.001146990
1617333602.977186,20251.000000000,1617333602.976446152,-0.005589339,-1.516576814,0.999911785,-0.013234290,-0.000033656,-0.130882276,-0.001142709,0.001982271,-0.000186514,-0.001199136
1617333602.982152,20252.000000000,1617333602.981408358,-0.007488530,-1.517221998,0.999911726,-0.013239939,-0.000050314,-0.130087215,-0.001135991,0.001993587,-0.000183060,-0.001197733
1617333602.987174,20253.000000000,1617333602.986438036,-0.008224069,-1.517129904,0.999911726,-0.013239142,-0.000056874,-0.128866432,-0.001125423,0.002006636,-0.000179154,-0.001196233
1617333602.992268,20254.000000000,1617333602.991430998,-0.008967142,-1.516979839,0.999911785,-0.013237839,-0.000063583,-0.126934266,-0.001108649,0.002021779,-0.000181079,-0.001191483
1617333602.997077,20255.000000000,1617333602.996594906,-0.009996367,-1.518409827,0.999911606,-0.013250328,-0.000072342,-0.128727801,-0.001124419,0.002033360,-0.000179891,-0.001186063
1617333603.001775,20256.000000000,1617333603.001434326,-0.011105292,-1.518595935,0.999911606,-0.013251962,-0.000082105,-0.127967399,-0.001117912,0.002045817,-0.000179186,-0.001179773
1617333603.006784,20257.000000000,1617333603.006430626,-0.014413617,-1.515185600,0.999912024,-0.013222233,-0.000111336,-0.125110034,-0.001093358,0.001987848,-0.000201147,-0.001195317
1617333603.011827,20258.000000000,1617333603.011440754,-0.016185742,-1.514956187,0.999912024,-0.013220252,-0.000126479,-0.127904504,-0.001117947,0.001990199,-0.000200006,-0.001188163
1617333603.016931,20259.000000000,1617333603.016550779,-0.019289805,-1.516113981,0.999911904,-0.013230387,-0.000153366,-0.129525179,-0.001132448,0.001992405,-0.000198426,-0.001180698
1617333603.021855,20260.000000000,1617333603.021450043,-0.020086085,-1.515556087,0.999911904,-0.013225529,-0.000160068,-0.131708049,-0.001151587,0.001989931,-0.000196595,-0.001180302
1617333603.027089,20261.000000000,1617333603.026560307,-0.021948542,-1.515177725,0.999911964,-0.013222245,-0.000176470,-0.130433727,-0.001140682,0.001991497,-0.000194216,-0.001174814
1617333603.032086,20262.000000000,1617333603.031546354,-0.022287774,-1.516134117,0.999911845,-0.013230592,-0.000179501,-0.129744045,-0.001134704,0.001991644,-0.000191429,-0.001169840
1617333603.036837,20263.000000000,1617333603.036434174,-0.023561578,-1.516776125,0.999911785,-0.013236208,-0.000190544,-0.130310244,-0.001139793,0.001991742,-0.000189750,-0.001160418
1617333603.041808,20264.000000000,1617333603.041438103,-0.023259821,-1.514789142,0.999912024,-0.013218862,-0.000188246,-0.127577189,-0.001115907,0.002002459,-0.000191359,-0.001170470
1617333603.046950,20265.000000000,1617333603.046474218,-0.023829979,-1.515006307,0.999912024,-0.013220762,-0.000193278,-0.127065649,-0.001111509,0.002007691,-0.000189411,-0.001155603
1617333603.052239,20266.000000000,1617333603.051710367,-0.024736161,-1.514720655,0.999912024,-0.013218279,-0.000201107,-0.127769801,-0.001117758,0.002005157,-0.000185162,-0.001148501
1617333603.057176,20267.000000000,1617333603.056625128,-0.024609353,-1.514765128,0.999912024,-0.013218665,-0.000200024,-0.127556912,-0.001115885,0.002005865,-0.000181786,-0.001136360
1617333603.062245,20268.000000000,1617333603.061741114,-0.024466311,-1.514890381,0.999912024,-0.013219756,-0.000198847,-0.126931731,-0.001110414,0.002002780,-0.000178090,-0.001125163
1617333603.067786,20269.000000000,1617333603.066483259,-0.024608864,-1.514480508,0.999912024,-0.013216184,-0.000199841,-0.129132835,-0.001129636,0.001996990,-0.000177333,-0.001111445
1617333603.073441,20270.000000000,1617333603.071731329,-0.024497504,-1.515348828,0.999911904,-0.013223760,-0.000198869,-0.129062560,-0.001129012,0.001992386,-0.000175616,-0.001097459
1617333603.077645,20271.000000000,1617333603.076537609,-0.026287545,-1.514727525,0.999912024,-0.013218355,-0.000214568,-0.128425926,-0.001123662,0.002012385,-0.000204194,-0.001187499
1617333603.082177,20272.000000000,1617333603.081489325,-0.025372649,-1.515570166,0.999911964,-0.013225697,-0.000206739,-0.127022308,-0.001111310,0.002026103,-0.000201441,-0.001178869
1617333603.086981,20273.000000000,1617333603.086487532,-0.024247405,-1.515764911,0.999911904,-0.013227387,-0.000196768,-0.128324053,-0.001122539,0.002034291,-0.000200768,-0.001169332
1617333603.092321,20274.000000000,1617333603.091704845,-0.023076527,-1.515743050,0.999911904,-0.013227184,-0.000186603,-0.127874479,-0.001118481,0.002045197,-0.000199560,-0.001158644
1617333603.097707,20275.000000000,1617333603.096756935,-0.020573539,-1.515494674,0.999911964,-0.013224993,-0.000164775,-0.127787087,-0.001117429,0.002059656,-0.000197864,-0.001147527
1617333603.102223,20276.000000000,1617333603.101610422,-0.018789343,-1.515376360,0.999911964,-0.013223943,-0.000149180,-0.128018576,-0.001119243,0.002065526,-0.000195755,-0.001137671
1617333603.107122,20277.000000000,1617333603.106488228,-0.017715412,-1.513059048,0.999912202,-0.013203710,-0.000139964,-0.126872300,-0.001109114,0.002005906,-0.000189328,-0.001214902
1617333603.112739,20278.000000000,1617333603.111670017,-0.015636654,-1.514597556,0.999912024,-0.013217115,-0.000121830,-0.126702791,-0.001107397,0.002013036,-0.000185901,-0.001216792
1617333603.117485,20279.000000000,1617333603.116638184,-0.014486639,-1.514422581,0.999912083,-0.013215577,-0.000111820,-0.126495259,-0.001105453,0.002011247,-0.000178717,-0.001214941
1617333603.122074,20280.000000000,1617333603.121513844,-0.010146210,-1.514651360,0.999912024,-0.013217531,-0.000073962,-0.126338670,-0.001103587,0.002014585,-0.000172384,-0.001213253
1617333603.127296,20281.000000000,1617333603.126729012,-0.009157252,-1.514856426,0.999912024,-0.013219312,-0.000065246,-0.127071346,-0.001109866,0.002019113,-0.000165131,-0.001212100
1617333603.132238,20282.000000000,1617333603.131682873,-0.005458770,-1.513520982,0.999912143,-0.013207622,-0.000033206,-0.125167207,-0.001092824,0.002028624,-0.000160298,-0.001210239
1617333603.137616,20283.000000000,1617333603.136730433,-0.003765118,-1.513420749,0.999912202,-0.013206732,-0.000018513,-0.124432411,-0.001086217,0.002035968,-0.000154040,-0.001207676
1617333603.142213,20284.000000000,1617333603.141647100,-0.001799842,-1.511412420,0.999912500,-0.013189189,-0.000001555,-0.122939048,-0.001072959,0.001923718,-0.000189227,-0.001152533
1617333603.147297,20285.000000000,1617333603.146553993,0.000137295,-1.511399666,0.999912500,-0.013189060,0.000015445,-0.123781117,-0.001080084,0.001913618,-0.000187365,-0.001135042
1617333603.152200,20286.000000000,1617333603.151625156,0.001157986,-1.510373877,0.999912560,-0.013180098,0.000024185,-0.122416587,-0.001068060,0.001903920,-0.000185489,-0.001117490
1617333603.157120,20287.000000000,1617333603.156610966,0.002615543,-1.511559505,0.999912441,-0.013190431,0.000037026,-0.123389775,-0.001076384,0.001895893,-0.000183668,-0.001100543
1617333603.162858,20288.000000000,1617333603.162092924,0.004164160,-1.510306759,0.999912560,-0.013179485,0.000050396,-0.122245509,-0.001066222,0.001891938,-0.000182017,-0.001086896
1617333603.167207,20289.000000000,1617333603.166666985,0.005847891,-1.509532394,0.999912679,-0.013172712,0.000065154,-0.122886474,-0.001071621,0.001885519,-0.000180373,-0.001070181
1617333603.172035,20290.000000000,1617333603.171557903,0.007413083,-1.509938949,0.999912620,-0.013176245,0.000078861,-0.123280312,-0.001074878,0.001879392,-0.000178795,-0.001053939
1617333603.177147,20291.000000000,1617333603.176684856,0.006188912,-1.509400670,0.999912679,-0.013171558,0.000068397,-0.125222749,-0.001091968,0.001944098,-0.000194841,-0.001145690
1617333603.181901,20292.000000000,1617333603.181441069,0.007186006,-1.508821409,0.999912739,-0.013166495,0.000076975,-0.124205046,-0.001082974,0.001945393,-0.000193233,-0.001132520
1617333603.187041,20293.000000000,1617333603.186613798,0.011821115,-1.507806428,0.999912858,-0.013157594,0.000117440,-0.124456248,-0.001084634,0.001947995,-0.000191206,-0.001120077
1617333603.192724,20294.000000000,1617333603.191649437,0.014459655,-1.506547872,0.999912977,-0.013146587,0.000140446,-0.124404596,-0.001083882,0.001948784,-0.000188824,-0.001110367
1617333603.197236,20295.000000000,1617333603.196747065,0.017544640,-1.508104854,0.999912798,-0.013160143,0.000167421,-0.124765197,-0.001086672,0.001950409,-0.000185974,-0.001099034
1617333603.202030,20296.000000000,1617333603.201617241,0.021424545,-1.508174003,0.999912798,-0.013160710,0.000201239,-0.124427788,-0.001083282,0.001951676,-0.000182683,-0.001085959
1617333603.206998,20297.000000000,1617333603.206600189,0.022105926,-1.504396455,0.999913275,-0.013127738,0.000207434,-0.126922130,-0.001104976,0.001940775,-0.000176049,-0.001179156
1617333603.212368,20298.000000000,1617333603.211745977,0.024780426,-1.504037019,0.999913216,-0.013124572,0.000230889,-0.127979374,-0.001113896,0.001938384,-0.000171837,-0.001170769
1617333603.217240,20299.000000000,1617333603.216642618,0.026946750,-1.503015132,0.999913335,-0.013115630,0.000249987,-0.129765544,-0.001129236,0.001938126,-0.000167236,-0.001159050
1617333603.222264,20300.000000000,1617333603.221629858,0.029832451,-1.503715630,0.999913275,-0.013121717,0.000275075,-0.128896280,-0.001121319,0.001939265,-0.000162148,-0.001144819
1617333603.227333,20301.000000000,1617333603.226713419,0.033016670,-1.503633558,0.999913335,-0.013120969,0.000302909,-0.129336409,-0.001124795,0.001932862,-0.000159325,-0.001137338
1617333603.232168,20302.000000000,1617333603.231623411,0.035578892,-1.503607068,0.999913335,-0.013120714,0.000325214,-0.128876460,-0.001120488,0.001932896,-0.000155123,-0.001124682
1617333603.237078,20303.000000000,1617333603.236637354,0.038310835,-1.502871867,0.999913335,-0.013114262,0.000349362,-0.131640837,-0.001144299,0.001933403,-0.000150959,-0.001110634
1617333603.242026,20304.000000000,1617333603.241618395,0.035553510,-1.500247943,0.999913633,-0.013091391,0.000325401,-0.132734151,-0.001154163,0.001894586,-0.000184777,-0.001137054
1617333603.247013,20305.000000000,1617333603.246602774,0.037335575,-1.499498477,0.999913692,-0.013084833,0.000340954,-0.132826180,-0.001154764,0.001883152,-0.000186715,-0.001121735
1617333603.252001,20306.000000000,1617333603.251633167,0.038481067,-1.499441676,0.999913692,-0.013084326,0.000350922,-0.132596524,-0.001152630,0.001869556,-0.000189158,-0.001104394
1617333603.257535,20307.000000000,1617333603.256657600,0.040765124,-1.499722116,0.999913633,-0.013086747,0.000370937,-0.133312519,-0.001158616,0.001860097,-0.000183036,-0.001083784
1617333603.262296,20308.000000000,1617333603.261832476,0.041786537,-1.498705654,0.999913752,-0.013077862,0.000380051,-0.135159429,-0.001174618,0.001845918,-0.000181027,-0.001064466
1617333603.267014,20309.000000000,1617333603.266637087,0.043845205,-1.499704754,0.999913633,-0.013086555,0.000398155,-0.136303531,-0.001184363,0.001830654,-0.000178190,-0.001045225
1617333603.272540,20310.000000000,1617333603.271711111,0.045318370,-1.499389410,0.999913692,-0.013083786,0.000411079,-0.136935941,-0.001189714,0.001816353,-0.000174529,-0.001026034
1617333603.277013,20311.000000000,1617333603.276626587,0.046216906,-1.496629143,0.999913931,-0.013059678,0.000419250,-0.140092255,-0.001217164,0.001895145,-0.000144085,-0.001101458
1617333603.282029,20312.000000000,1617333603.281623840,0.047285730,-1.496932337,0.999913871,-0.013062312,0.000428584,-0.140128348,-0.001217355,0.001891045,-0.000135899,-0.001078196
1617333603.286971,20313.000000000,1617333603.286610603,0.050429193,-1.497021905,0.999913812,-0.013063055,0.000456166,-0.141457595,-0.001228596,0.001883663,-0.000129788,-0.001062521
1617333603.292027,20314.000000000,1617333603.291641474,0.053754767,-1.496670874,0.999913871,-0.013059956,0.000485178,-0.141428226,-0.001227962,0.001880193,-0.000121704,-0.001041185
1617333603.297296,20315.000000000,1617333603.296754360,0.056454801,-1.496860434,0.999913812,-0.013061572,0.000508969,-0.143440862,-0.001245215,0.001878756,-0.000113244,-0.001019487
1617333603.302152,20316.000000000,1617333603.301725864,0.059258919,-1.496827278,0.999913871,-0.013061255,0.000533373,-0.142872584,-0.001239937,0.001885120,-0.000107781,-0.000997382
1617333603.307031,20317.000000000,1617333603.306633234,0.062502585,-1.496986450,0.999913812,-0.013062605,0.000561764,-0.143626532,-0.001246145,0.001888153,-0.000101437,-0.000974164
1617333603.312349,20318.000000000,1617333603.311654568,0.064347866,-1.494563441,0.999914050,-0.013041453,0.000577553,-0.141110962,-0.001223997,0.001901938,-0.000163003,-0.001119447
1617333603.317190,20319.000000000,1617333603.316722155,0.066579745,-1.494413281,0.999914110,-0.013040120,0.000597026,-0.141100020,-0.001223648,0.001894758,-0.000161625,-0.001102632
1617333603.321966,20320.000000000,1617333603.321630001,0.070435257,-1.493701146,0.999914169,-0.013033864,0.000630660,-0.141093210,-0.001223154,0.001890262,-0.000161765,-0.001088543
1617333603.327111,20321.000000000,1617333603.326718092,0.074280142,-1.494158845,0.999914050,-0.013037817,0.000664197,-0.140935559,-0.001221338,0.001885168,-0.000162002,-0.001073075
1617333603.332099,20322.000000000,1617333603.331642151,0.077031091,-1.494147593,0.999914050,-0.013037694,0.000688108,-0.140118511,-0.001213895,0.001882467,-0.000160691,-0.001057782
1617333603.337005,20323.000000000,1617333603.336653233,0.079419224,-1.493994675,0.999914110,-0.013036332,0.000708989,-0.140500535,-0.001216958,0.001877022,-0.000159681,-0.001039990
1617333603.341982,20324.000000000,1617333603.341619730,0.080117542,-1.492867913,0.999914169,-0.013026479,0.000715313,-0.142633892,-0.001235501,0.001857422,-0.000156266,-0.001111076
1617333603.346997,20325.000000000,1617333603.346626282,0.083336187,-1.493577990,0.999914050,-0.013032630,0.000743571,-0.144084991,-0.001247793,0.001855365,-0.000153818,-0.001101608
1617333603.352286,20326.000000000,1617333603.351640701,0.085376441,-1.492388006,0.999914169,-0.013022222,0.000761399,-0.144420294,-0.001250494,0.001855175,-0.000147765,-0.001098080
1617333603.357493,20327.000000000,1617333603.356692076,0.085477608,-1.492882608,0.999914050,-0.013026533,0.000762337,-0.144853536,-0.001254260,0.001851213,-0.000142618,-0.001086538
1617333603.362286,20328.000000000,1617333603.361858606,0.085879783,-1.492494317,0.999914169,-0.013023139,0.000765878,-0.145173604,-0.001257010,0.001847031,-0.000136580,-0.001072618
1617333603.367017,20329.000000000,1617333603.366634369,0.087337576,-1.493917465,0.999913990,-0.013035535,0.000778717,-0.146076419,-0.001264712,0.001835632,-0.000131139,-0.001050354
1617333603.372081,20330.000000000,1617333603.371677160,0.088426944,-1.492922923,0.999914110,-0.013026839,0.000788304,-0.146884607,-0.001271647,0.001825144,-0.000124693,-0.001030149
1617333603.377638,20331.000000000,1617333603.376641512,0.087842278,-1.494445558,0.999913871,-0.013040136,0.000783143,-0.146220063,-0.001265905,0.001787600,-0.000142248,-0.001100505
1617333603.382006,20332.000000000,1617333603.381601334,0.087416889,-1.493855731,0.999913931,-0.013034998,0.000779340,-0.145475653,-0.001259461,0.001779158,-0.000140465,-0.001089960
1617333603.387006,20333.000000000,1617333603.386614323,0.087616129,-1.493734720,0.999913990,-0.013033941,0.000781069,-0.145403558,-0.001258811,0.001764687,-0.000137127,-0.001077759
1617333603.392376,20334.000000000,1617333603.391596317,0.087192408,-1.493812669,0.999913990,-0.013034630,0.000777317,-0.144911375,-0.001254563,0.001749453,-0.000133923,-0.001065407
1617333603.397520,20335.000000000,1617333603.396753788,0.089154010,-1.493123293,0.999914050,-0.013028591,0.000794449,-0.145113869,-0.001256112,0.001733634,-0.000130884,-0.001054127
1617333603.402008,20336.000000000,1617333603.401610851,0.088979011,-1.493388876,0.999914050,-0.013030907,0.000792985,-0.145641860,-0.001260737,0.001717169,-0.000127923,-0.001041129
1617333603.407056,20337.000000000,1617333603.406597137,0.092293403,-1.496386274,0.999913633,-0.013057030,0.000821851,-0.144867866,-0.001253585,0.001832409,-0.000165406,-0.001109021
1617333603.412086,20338.000000000,1617333603.411632776,0.092188163,-1.496694886,0.999913633,-0.013059726,0.000820909,-0.144633440,-0.001251549,0.001830718,-0.000163018,-0.001095900
1617333603.417146,20339.000000000,1617333603.416634083,0.092773811,-1.497323736,0.999913573,-0.013065206,0.000826044,-0.144786841,-0.001252817,0.001826545,-0.000161629,-0.001081084
1617333603.421978,20340.000000000,1617333603.421607256,0.093183527,-1.496680405,0.999913633,-0.013059594,0.000829512,-0.143914843,-0.001245165,0.001820962,-0.000159785,-0.001063144
1617333603.427117,20341.000000000,1617333603.426749468,0.093792476,-1.497167866,0.999913573,-0.013063839,0.000834861,-0.144171981,-0.001247336,0.001813000,-0.000155837,-0.001043754
1617333603.432813,20342.000000000,1617333603.431833506,0.093916091,-1.497362318,0.999913573,-0.013065534,0.000835952,-0.144269106,-0.001248168,0.001806232,-0.000151749,-0.001023723
1617333603.437296,20343.000000000,1617333603.436637640,0.093358874,-1.498092388,0.999913454,-0.013071912,0.000831059,-0.143922205,-0.001245199,0.001798537,-0.000146782,-0.001002552
1617333603.442206,20344.000000000,1617333603.441581249,0.095604699,-1.497924127,0.999913514,-0.013070438,0.000850371,-0.141446674,-0.001223343,0.001844056,-0.000147311,-0.001101873
