__time,/orientation/angular_velocity/x,/orientation/angular_velocity/y,/orientation/angular_velocity/z,/orientation/angular_velocity_covariance[0;0],/orientation/angular_velocity_covariance[0;1],/orientation/angular_velocity_covariance[0;2],/orientation/angular_velocity_covariance[1;1],/orientation/angular_velocity_covariance[1;2],/orientation/angular_velocity_covariance[2;2],/orientation/header/seq,/orientation/header/stamp,/orientation/linear_acceleration/x,/orientation/linear_acceleration/y,/orientation/linear_acceleration/z,/orientation/linear_acceleration_covariance[0;0],/orientation/linear_acceleration_covariance[0;1],/orientation/linear_acceleration_covariance[0;2],/orientation/linear_acceleration_covariance[1;1],/orientation/linear_acceleration_covariance[1;2],/orientation/linear_acceleration_covariance[2;2],/orientation/orientation/pitch_deg,/orientation/orientation/roll_deg,/orientation/orientation/w,/orientation/orientation/x,/orientation/orientation/y,/orientation/orientation/yaw_deg,/orientation/orientation/z,/orientation/orientation_covariance[0;0],/orientation/orientation_covariance[0;1],/orientation/orientation_covariance[0;2],/orientation/orientation_covariance[1;1],/orientation/orientation_covariance[1;2],/orientation/orientation_covariance[2;2]
1617333658.832416,0.320885807,0.024722822,-0.006117554,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20786.000000000,1617333658.831645727,-0.028649999,0.098954998,-0.987590015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.609549971,1616.158515895,0.033687301,0.999250412,0.013028955,1.440062443,-0.013615300,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.840229,0.318893820,0.012324874,-0.008890241,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20787.000000000,1617333658.839642286,-0.029600000,0.093995005,-0.987285018,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.606291222,1616.303925399,0.032419469,0.999292314,0.013049233,1.444474633,-0.013602156,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.848153,0.327463180,0.016470380,-0.005448627,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20788.000000000,1617333658.847635746,-0.027850000,0.087619998,-0.991100013,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.599018503,1616.453223597,0.031117067,0.999334216,0.013055297,1.447427348,-0.013554919,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.856129,0.326185733,0.019901173,-0.005822127,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20789.000000000,1617333658.855638027,-0.029070001,0.082699999,-0.993385017,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.591695598,1616.602105039,0.029818267,0.999374330,0.013063713,1.450628944,-0.013507171,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.864217,0.322983533,0.023879535,-0.008265588,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20790.000000000,1617333658.863637686,-0.030135000,0.079460002,-0.997579992,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.583890835,1616.749489277,0.028532559,0.999412358,0.013082743,1.455024050,-0.013454798,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.872135,0.326815814,0.018913843,-0.004349302,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20791.000000000,1617333658.871646643,-0.029525001,0.078125000,-0.999639988,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.577585914,1616.898579403,0.027231852,0.999449074,0.013085190,1.457482687,-0.013416232,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.880216,0.332891822,0.017926451,-0.004739674,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20792.000000000,1617333658.879644394,-0.029490000,0.076940000,-1.001894951,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.571744537,1617.050325990,0.025907995,0.999484837,0.013088688,1.460071112,-0.013382015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.888374,0.330202490,0.021614680,-0.007132579,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20793.000000000,1617333658.887679577,-0.027920000,0.077550001,-1.001129985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.562606225,1617.201689707,0.024587201,0.999518752,0.013101870,1.463832002,-0.013318774,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.896276,0.329751045,0.013250831,-0.006959617,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20794.000000000,1617333658.895665407,-0.026665000,0.076174997,-1.003190041,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.555942640,1617.351699885,0.023278400,0.999550521,0.013113164,1.467279767,-0.013277089,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.904202,0.337043047,0.013590820,-0.006697817,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20795.000000000,1617333658.903641701,-0.021550000,0.070230000,-1.003115058,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.543446204,1617.504900969,0.021941066,0.999581814,0.013121985,1.470597276,-0.013184966,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.912213,0.335871249,0.009718168,-0.010468601,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20796.000000000,1617333658.911646605,-0.022545001,0.066950001,-1.004639983,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.534069013,1617.658156188,0.020603742,0.999610841,0.013145922,1.475554109,-0.013119812,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.920278,0.332613319,0.011214613,-0.006976430,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20797.000000000,1617333658.919638872,-0.024645001,0.065689996,-1.004750013,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.526527517,1617.809730917,0.019281058,0.999637842,0.013156777,1.478931872,-0.013070834,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.928168,0.332669050,0.009741206,-0.009403077,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20798.000000000,1617333658.927636862,-0.025520001,0.062180001,-1.004444957,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.520830521,1617.961516405,0.017956818,0.999662578,0.013177390,1.483381205,-0.013037852,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.936760,0.326525718,0.016760454,-0.009487260,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20799.000000000,1617333658.935650826,-0.027810000,0.058669999,-1.005174994,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.514684739,1618.110619205,0.016655913,0.999685287,0.013199578,1.487970704,-0.013000704,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.944380,0.328467876,0.014311233,-0.005085715,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20800.000000000,1617333658.943650723,-0.029600000,0.053860001,-1.004485011,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.511758207,1618.260313852,0.015349938,0.999706268,0.013204207,1.490493160,-0.012992067,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.952555,0.334096283,0.015225553,-0.006351835,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20801.000000000,1617333658.951638460,-0.029604999,0.052340001,-1.002850056,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.508559330,1618.412497314,0.014022255,0.999725759,0.013213539,1.493585780,-0.012981305,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.960357,0.327624589,0.017507689,-0.003100054,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20802.000000000,1617333658.959644556,-0.026134999,0.050395001,-0.999069989,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.500510573,1618.561920817,0.012717915,0.999743938,0.013209900,1.495209740,-0.012928123,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.968258,0.333958000,0.018339455,-0.004104432,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20803.000000000,1617333658.967638254,-0.024680000,0.048064999,-0.998154998,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.490628469,1618.714134848,0.011389046,0.999760866,0.013209810,1.497278326,-0.012859236,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.976763,0.334628344,0.019880055,-0.007607250,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20804.000000000,1617333658.975659609,-0.022809999,0.045205001,-0.996704996,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.478154582,1618.867204030,0.010052576,0.999776185,0.013223581,1.500948018,-0.012767716,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.984207,0.329003811,0.022725001,-0.006195686,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20805.000000000,1617333658.983640671,-0.022200000,0.041730002,-0.995595038,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.464020621,1619.016890420,0.008745330,0.999789715,0.013232102,1.503956350,-0.012661433,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333658.992342,0.330917090,0.017926393,-0.003584499,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20806.000000000,1617333658.991634607,-0.022809999,0.042114999,-0.994374990,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.452996601,1619.167735142,0.007428171,0.999801338,0.013230121,1.505719217,-0.012582541,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.000343,0.329443693,0.015594400,-0.007892030,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20807.000000000,1617333658.999647617,-0.024760000,0.042725001,-0.993654966,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.445505657,1619.318207981,0.006114854,0.999810696,0.013245466,1.509416231,-0.012534348,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.008769,0.330313921,0.013658016,-0.006898355,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20808.000000000,1617333659.007652044,-0.025519999,0.042264998,-0.996399999,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.439818570,1619.468869705,0.004800025,0.999818087,0.013256771,1.512627542,-0.012501997,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.017411,0.346361727,0.010209943,-0.006725335,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20809.000000000,1617333659.015657663,-0.024835000,0.040814999,-0.997240007,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.434974049,1619.626649279,0.003423166,0.999823928,0.013266457,1.515726962,-0.012477877,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.024611,0.350662708,0.020782916,-0.003049497,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20810.000000000,1617333659.023657799,-0.025370000,0.038759999,-1.000594974,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.426009026,1619.786366014,0.002028740,0.999828577,0.013261460,1.517164115,-0.012418109,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.032801,0.356700331,0.019505451,-0.003819595,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20811.000000000,1617333659.031659126,-0.023155000,0.039634999,-0.998610020,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.415309889,1619.948857646,0.000609929,0.999831378,0.013259171,1.518924511,-0.012343540,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.040961,0.375235707,0.013848198,-0.008968257,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20812.000000000,1617333659.039662361,-0.023195000,0.040245000,-1.001780033,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.399341322,1620.119739418,-0.000882458,0.999832451,0.013276496,1.523002173,-0.012224002,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.048397,0.370402545,0.015577063,-0.005303066,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20813.000000000,1617333659.047653198,-0.019530000,0.036274999,-1.002349973,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.381227208,1620.288267275,-0.002354747,0.999831676,0.013279754,1.525389183,-0.012085514,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.057127,0.384195089,0.021547427,-0.003684739,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20814.000000000,1617333659.055698872,-0.017434999,0.029185001,-1.001205087,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.359259453,1620.463990875,-0.003890356,0.999828994,0.013276149,1.527009392,-0.011914248,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.064749,0.395048529,0.017451953,-0.006596704,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20815.000000000,1617333659.063656330,-0.015105000,0.025635000,-0.998989999,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.337736622,1620.642928947,-0.005453829,0.999823511,0.013284008,1.529920259,-0.011747314,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.072471,0.398077875,0.005238431,-0.009363168,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20816.000000000,1617333659.071657896,-0.011825000,0.021170000,-0.995559990,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.319102264,1620.824224828,-0.007037403,0.999815047,0.013303525,1.534152195,-0.011605991,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.080455,0.399278551,0.007983543,-0.009229999,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20817.000000000,1617333659.079663515,-0.011135000,0.014035000,-0.996360004,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.298868471,1621.006006018,-0.008625408,0.999804139,0.013322814,1.538294398,-0.011450854,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.088532,0.396047384,-0.000140266,-0.010323099,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20818.000000000,1617333659.087657928,-0.009005000,0.007440000,-0.994109988,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.280555441,1621.186304335,-0.010200188,0.999790549,0.013347450,1.542992540,-0.011312443,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.097061,0.396604449,0.001623214,-0.012732875,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20819.000000000,1617333659.095705986,-0.009080000,0.002140000,-0.995790005,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.261801134,1621.367426929,-0.011782097,0.999774337,0.013382080,1.548786408,-0.011170497,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.104398,0.389189571,0.006817488,-0.009647947,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20820.000000000,1617333659.103695631,-0.012585000,-0.001980000,-0.997694969,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.244255328,1621.544380598,-0.013327622,0.999756038,0.013404459,1.553091429,-0.011038571,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.112521,0.391348749,-0.004352909,-0.009369335,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20821.000000000,1617333659.111662388,-0.021325000,-0.005910000,-1.000025034,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.236589419,1621.721785055,-0.014875880,0.999734461,0.013425845,1.557386993,-0.010992988,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.120469,0.390226841,-0.000843343,-0.017904634,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20822.000000000,1617333659.119770050,-0.027200000,-0.009615000,-1.003379941,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.248090209,1621.901770176,-0.016443927,0.999707818,0.013478939,1.565646619,-0.011115581,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.128378,0.394161016,0.001717287,-0.008750905,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20823.000000000,1617333659.127666235,-0.031970002,-0.011255000,-1.006124973,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.262056405,1622.078726014,-0.017985614,0.999679446,0.013493537,1.569544855,-0.011258832,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.136494,0.391978770,0.010321295,-0.005381141,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20824.000000000,1617333659.135683060,-0.033110000,-0.015640000,-1.010244966,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.272881127,1622.257040382,-0.019539639,0.999648929,0.013493913,1.571813102,-0.011374632,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.144402,0.391811699,0.021072932,-0.008432441,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20825.000000000,1617333659.143716574,-0.030670000,-0.021664999,-1.008569956,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.276544976,1622.436137164,-0.021101192,0.999616504,0.013505583,1.575268993,-0.011428306,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.153108,0.388017803,0.025587281,-0.012074537,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20826.000000000,1617333659.151665926,-0.029415000,-0.029030001,-1.013409972,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.277119407,1622.611575094,-0.022630999,0.999582350,0.013531066,1.580211290,-0.011454956,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.160558,0.379988104,0.022066139,-0.010356842,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20827.000000000,1617333659.159672260,-0.024680000,-0.035174999,-1.013144970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.276705201,1622.784686886,-0.024140654,0.999546587,0.013550797,1.584448803,-0.011472664,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.168516,0.380518317,0.025525788,-0.006898355,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20828.000000000,1617333659.167669058,-0.021780001,-0.040509999,-1.014214993,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.255434413,1622.957752248,-0.025652589,0.999510705,0.013560501,1.586997096,-0.011308157,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.177235,0.362261444,0.023940971,-0.005995090,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20829.000000000,1617333659.175683975,-0.016940000,-0.043905001,-1.011844993,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.233280175,1623.122750994,-0.027094265,0.999474406,0.013568232,1.589144827,-0.011134949,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.184751,0.360934108,0.026167370,-0.008466069,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20830.000000000,1617333659.183661699,-0.014420000,-0.045855001,-1.010169983,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.208700513,1623.286580414,-0.028525904,0.999436498,0.013586144,1.592316585,-0.010940750,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.192957,0.351828724,0.018562274,-0.010591065,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20831.000000000,1617333659.191667557,-0.012205000,-0.046695001,-1.011545062,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.186028141,1623.446838936,-0.029926011,0.999397099,0.013614463,1.596634090,-0.010763135,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.200766,0.349909663,0.014170908,-0.010000154,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20832.000000000,1617333659.199662924,-0.012400000,-0.048335001,-1.008069992,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.165835427,1623.606015735,-0.031316351,0.999355793,0.013641193,1.600776423,-0.010607068,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.208392,0.333064705,0.014355391,-0.008649736,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20833.000000000,1617333659.207656860,-0.013620000,-0.049249999,-1.008720040,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.146789252,1623.757560392,-0.032640003,0.999314666,0.013663205,1.604283126,-0.010460004,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.217097,0.344419569,0.014712659,-0.004410564,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20834.000000000,1617333659.215688467,-0.012700000,-0.049854998,-1.003875017,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.127304429,1623.914620072,-0.034011934,0.999270439,0.013668269,1.605840671,-0.010309272,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.224604,0.327937692,0.016526056,-0.005894035,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20835.000000000,1617333659.223665714,-0.015715001,-0.050889999,-1.003115058,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.109089785,1624.063376706,-0.035311196,0.999226689,0.013679233,1.607985468,-0.010168840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.232691,0.319623709,0.008680861,-0.005883388,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20836.000000000,1617333659.231660604,-0.017430000,-0.052604999,-0.999334991,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.095160742,1624.208811316,-0.036580879,0.999181867,0.013691580,1.610369143,-0.010065501,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.240723,0.321258456,0.009808402,-0.003351148,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20837.000000000,1617333659.239690065,-0.019075001,-0.057220001,-0.997619987,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.099192175,1624.355727201,-0.037861276,0.999133706,0.013687214,1.611503585,-0.010118571,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.248671,0.309112221,0.009864136,-0.007288727,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20838.000000000,1617333659.247704983,-0.019645000,-0.060004998,-0.994760036,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.104009171,1624.496747539,-0.039089948,0.999085665,0.013698933,1.614466817,-0.010178416,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.257584,0.308520496,0.011510388,-0.011327478,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20839.000000000,1617333659.255756378,-0.022925001,-0.064965002,-0.991670012,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.108882886,1624.638148978,-0.040321708,0.999035656,0.013726066,1.619219002,-0.010239474,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.264353,0.293383330,0.013362181,-0.008075754,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20840.000000000,1617333659.263659000,-0.025180001,-0.068625003,-0.992810011,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.114394103,1624.770058632,-0.041470721,0.998987794,0.013739502,1.622343590,-0.010304444,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.272516,0.282904476,0.009685472,-0.011031993,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20841.000000000,1617333659.271662235,-0.026319999,-0.071565002,-0.991285026,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.122124970,1624.898925213,-0.042592727,0.998939335,0.013765397,1.626976134,-0.010389002,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.280531,0.271762878,0.017982127,-0.005587904,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20842.000000000,1617333659.279665947,-0.025790000,-0.075455002,-0.994870007,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.125798298,1625.022590764,-0.043670107,0.998892248,0.013768676,1.628801083,-0.010436567,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.288508,0.265323848,0.020615770,-0.006558540,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20843.000000000,1617333659.287657976,-0.023845000,-0.076600000,-0.993385017,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.127005547,1625.143268240,-0.044721678,0.998845398,0.013775853,1.630940643,-0.010462419,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.296891,0.259605110,0.017932212,-0.008031308,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20844.000000000,1617333659.295684338,-0.022849999,-0.077480003,-0.995790005,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.128841446,1625.261592151,-0.045752529,0.998798132,0.013789604,1.633843278,-0.010493798,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.304466,0.251569659,0.016397310,-0.005777738,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20845.000000000,1617333659.303665876,-0.019840000,-0.078775004,-0.999525011,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.130688864,1625.375810886,-0.046747647,0.998751760,0.013795022,1.635752550,-0.010524419,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.312454,0.253778785,0.010678622,-0.002526015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20846.000000000,1617333659.311663151,-0.018844999,-0.081404999,-1.001699924,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.116130915,1625.491273376,-0.047755774,0.998705208,0.013796452,1.636433971,-0.010411722,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1617333659.320466,0.242860004,0.013473593,-0.001477305,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20847.000000000,1617333659.319661379,-0.017014999,-0.082630001,-1.005169988,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.100009841,1625.601742326,-0.048720591,0.998659909,0.013793957,1.636509397,-0.010284556,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
